小区,户型,面积,地段,单价,总价,楼层,建成时间,有地铁
万国宫馆二期 , 3室2厅 , 151.6平米 ,红梅翠竹,11544.0,175.0,33,2009,False
鹏德同心园 , 2室2厅 , 97.95平米 ,万科假日,12762.0,125.0,18,2014,False
绿洲半岛北岸 , 3室1厅 , 112.47平米 ,海富,8447.0,95.0,18,2007,False
亿达康派公寓 , 1室0厅 , 42.18平米 ,软件园,16122.0,68.0,24,2006,False
兰丰巷 , 2室1厅 , 49.91平米 ,马栏,8015.0,40.0,6,1992,True
万科假日风景 , 2室2厅 , 85.1平米 ,万科假日,17627.0,150.0,11,2008,False
恒利御园 , 2室2厅 , 107.7平米 ,唐山街,11143.0,120.0,14,2008,False
硅谷假日 , 2室2厅 , 91.98平米 ,万达,18483.0,170.0,6,2005,True
众益阳光海岸 , 3室2厅 , 138平米 ,海富,9856.0,136.0,11,2005,False
锦华北园 , 3室2厅 , 135平米 ,锦绣,8741.0,118.0,6,2002,True
生辉第一城 , 3室1厅 , 122.84平米 ,城润,7490.0,92.0,30,2007,True
美域盛景 , 3室2厅 , 134平米 ,美域盛景,12836.0,172.0,23,2008,False
春田银杏园 , 3室2厅 , 124.76平米 ,辛寨子,14268.0,178.0,10,2011,False
香茗苑 , 2室1厅 , 77.3平米 ,侯家沟,12937.0,100.0,6,2003,True
莱州街 , 2室1厅 , 73.47平米 ,孙家沟,9937.0,73.0,7,1993,False
21中学中山南苑 , 3室2厅 , 159平米 ,中山公园,17925.0,285.0,9,2002,True
远洋钻石湾一期 , 3室2厅 , 143.05平米 ,鹏辉,20832.0,298.0,18,2014,False
远洋钻石湾一期 , 3室2厅 , 115.81平米 ,鹏辉,22451.0,260.0,11,2015,False
部居逸阁 , 2室1厅 , 62.02平米 ,武昌街,10965.0,68.0,7,2005,False
春田馥园 , 4室2厅 , 75平米 ,辛寨子,17600.0,132.0,18,2013,False
艾维尼小城 , 3室1厅 , 119.67平米 ,辛寨子,10028.0,120.0,10,2010,False
美树日记 , 3室2厅 , 127.71平米 ,第五郡,21534.0,275.0,9,2009,True
东林世家 , 3室2厅 , 73平米 ,碧海,14384.0,105.0,19,2008,False
东方星海 , 1室0厅 , 55.32平米 ,星海广场,17173.0,95.0,30,2009,True
八十中 , 2室2厅 , 73.02平米 ,大纺,11888.0,86.8,7,2000,False
福佳新天地 , 3室1厅 , 134.67平米 ,西安路,12253.0,165.0,28,2003,True
东方圣克拉一期 , 3室2厅 , 169.36平米 ,庙岭,21729.0,368.0,26,2010,False
未名山 , 3室2厅 , 116.8平米 ,万达,27398.0,320.0,32,2015,True
水畔香谷 , 2室2厅 , 95.34平米 ,西山水库,10804.0,103.0,5,2007,True
21中天兴花园三期 , 4室2厅 , 176.86平米 ,中山公园,19790.0,350.0,6,2000,True
绿洲半岛北岸 , 3室1厅 , 112.47平米 ,海富,8447.0,95.0,18,2007,False
碧浪园一期 , 3室2厅 , 119.71平米 ,虎滩,12280.0,147.0,6,2000,False
远洋钻石湾二期 , 3室2厅 , 100.26平米 ,鹏辉,18951.0,190.0,23,2015,False
大连天地悦龙居 , 3室2厅 , 126.1平米 ,黄泥川,12292.0,155.0,24,2015,False
大连海湾城一期、二期 , 3室1厅 , 133平米 ,华润海中国,9399.0,125.0,33,2012,False
宏都筑景Ⅰ期 , 2室1厅 , 55.28平米 ,孙家沟,15739.0,87.0,19,2008,True
未名山 , 3室2厅 , 116.8平米 ,万达,27398.0,320.0,32,2015,True
东方星海 , 1室0厅 , 55.32平米 ,星海广场,17173.0,95.0,30,2009,True
福佳新天地 , 3室1厅 , 134.67平米 ,西安路,12253.0,165.0,28,2003,True
莱州街 , 2室1厅 , 73.47平米 ,孙家沟,9937.0,73.0,7,1993,False
第8区 , 1室0厅 , 48.57平米 ,万达,13795.0,67.0,33,2012,True
东林世家 , 3室2厅 , 73平米 ,碧海,14384.0,105.0,19,2008,False
艾维尼小城 , 3室1厅 , 119.67平米 ,辛寨子,10028.0,120.0,10,2010,False
美树日记 , 3室2厅 , 127.71平米 ,第五郡,21534.0,275.0,9,2009,True
金海花园西园 , 1室1厅 , 63.75平米 ,香炉礁,11295.0,72.0,7,2001,False
水畔香谷 , 2室2厅 , 95.34平米 ,西山水库,10804.0,103.0,5,2007,True
恒利御园 , 2室2厅 , 107.7平米 ,唐山街,11143.0,120.0,14,2008,False
硅谷假日 , 2室2厅 , 91.98平米 ,万达,18483.0,170.0,6,2005,True
众益阳光海岸 , 3室2厅 , 138平米 ,海富,9856.0,136.0,11,2005,False
锦华北园 , 3室2厅 , 135平米 ,锦绣,8741.0,118.0,6,2002,True
生辉第一城 , 3室1厅 , 122.84平米 ,城润,7490.0,92.0,30,2007,False
兰丰巷 , 2室1厅 , 49.91平米 ,马栏,8015.0,40.0,6,1992,True
城市佳园 , 3室2厅 , 123.58平米 ,西安路,16184.0,200.0,5,2004,True
亿达春田晴湾 , 2室2厅 , 87.76平米 ,辛寨子,13104.0,115.0,24,2013,False
滨海丰园 , 2室2厅 , 85.2平米 ,金湾新城,7630.0,65.0,9,2011,False
香炉礁 , 3室1厅 , 72平米 ,香炉礁,10000.0,72.0,8,1993,True
远洋风景 , 1室0厅 , 37.21平米 ,华府,19081.0,71.0,9,2008,True
幸福e家五期 , 2室1厅 , 100.42平米 ,幸福e家,30373.0,305.0,24,2010,True
桃花源小区 , 3室2厅 , 132.19平米 ,八一路,8700.0,115.0,7,1999,False
和平现代城 , 3室2厅 , 149.13平米 ,和平广场,22799.0,340.0,19,2005,True
绿香花园 , 3室1厅 , 89.71平米 ,绿波,10367.0,93.0,7,2001,False
锦云中园 , 3室1厅 , 78.09平米 ,锦绣,7620.0,59.5,7,1996,False
壹品星海三期 , 4室2厅 , 217.89平米 ,星海广场,22856.0,498.0,30,2007,True
锦云中园 , 3室1厅 , 78.09平米 ,锦绣,7620.0,59.5,7,1996,False
壹品星海三期 , 4室2厅 , 217.89平米 ,星海广场,22856.0,498.0,30,2007,True
星海大观 , 1室1厅 , 53.65平米 ,星海广场,11930.0,64.0,50,2010,True
和平现代城 , 1室1厅 , 55.5平米 ,和平广场,13334.0,74.0,50,2005,True
新泉巷 , 2室1厅 , 81.7平米 ,新起屯,9058.0,74.0,7,1997,False
九中爱华街 , 3室0厅 , 57.11平米 ,中山友好,45352.0,259.0,7,1992,True
和平现代城 , 1室0厅 , 53.04平米 ,和平广场,12067.0,64.0,50,2005,True
杏环街 , 2室2厅 , 90.55平米 ,八一路,8283.0,75.0,7,1994,False
星海街 , 3室2厅 , 90.13平米 ,星海人家商圈,10874.0,98.0,6,1990,True
第五郡四号地 , 6室2厅 , 124.58平米 ,第五郡,30342.0,378.0,5,2010,False
鹏辉新世纪 , 3室2厅 , 118.12平米 ,鹏辉,13969.0,165.0,12,2004,False
幸福e家二期 , 3室2厅 , 141平米 ,幸福e家,26242.0,370.0,6,2003,True
亿达国际新城 , 3室2厅 , 154.76平米 ,软件园,19127.0,296.0,13,2004,False
优豪斯 , 3室2厅 , 142平米 ,华府,25986.0,369.0,9,2003,True
香周首府 , 2室2厅 , 92.99平米 ,香炉礁,17529.0,163.0,18,2014,True
香周首府 , 2室2厅 , 94.39平米 ,香炉礁,16740.0,158.0,18,2014,True
宅语原 , 2室1厅 , 58.44平米 ,软件园,16256.0,95.0,22,2008,False
王家桥 , 2室1厅 , 64.59平米 ,促进路,10064.0,65.0,7,1993,True
万科城市花园 , 3室2厅 , 110.41平米 ,绿波,20741.0,229.0,5,2005,False
红星海世界观二期视界 , 3室2厅 , 116平米 ,红星海,14225.0,165.0,32,2012,False
亿达学清园 , 3室0厅 , 61.65平米 ,软件园,35686.0,220.0,6,2001,False
大华锦绣华城二期 , 4室3厅 , 113.33平米 ,庙岭,30884.0,350.0,6,2013,False
保利西山林语 , 2室1厅 , 84.82平米 ,西山水库,17567.0,149.0,33,2014,True
春柳中心 , 2室1厅 , 60.99平米 ,春柳,9510.0,58.0,5,1985,True
唯美品格 , 2室2厅 , 79.48平米 ,大纺,29568.0,235.0,18,2009,True
远洋风景 , 2室2厅 , 102.52平米 ,华府,33165.0,340.0,18,2008,True
阳光月秀 , 1室1厅 , 35.7平米 ,阳光月秀,12606.0,45.0,12,2006,False
绿波小区 , 2室1厅 , 85.01平米 ,绿波,7529.0,64.0,6,1998,False
东电小区 , 2室1厅 , 78.07平米 ,学府,13450.0,105.0,6,1992,True
锦云中园 , 2室1厅 , 70.93平米 ,锦绣,9305.0,66.0,7,1996,False
优豪斯 , 3室1厅 , 180.49平米 ,华府,19946.0,360.0,12,2003,True
卧龙山庄 , 2室2厅 , 89.11平米 ,新起屯,12906.0,115.0,6,2001,False
名贵山庄金盛园 , 5室2厅 , 83.24平米 ,名贵,17420.0,145.0,6,2004,True
海昌欣城 , 5室3厅 , 250.29平米 ,华乐,19977.0,500.0,19,2002,True
华乐环海花园 , 5室2厅 , 194.3平米 ,华乐,23675.0,460.0,6,2004,True
金润小区B区 , 2室2厅 , 85.1平米 ,金润,8814.0,75.0,7,2010,True
深蓝中心 , 4室2厅 , 198.74平米 ,和平广场,23146.0,460.0,40,2012,True
泡崖六区 , 10室0厅 , 152.87平米 ,泡崖市场,14065.0,215.0,5,2004,False
深蓝中心 , 3室2厅 , 273.99平米 ,和平广场,23359.0,640.0,46,2012,True
兰丰巷 , 2室2厅 , 62平米 ,马栏,10000.0,62.0,6,1992,True
大连明珠 , 3室2厅 , 225.49平米 ,星海广场,31044.0,700.0,31,2008,True
星海国际金融中心 , 6室2厅 , 429.74平米 ,星海广场,22107.0,950.0,40,2013,True
星海人家 , 3室2厅 , 124.64平米 ,星海人家商圈,26878.0,335.0,5,2001,True
中南风景 , 2室2厅 , 111平米 ,中南,27748.0,308.0,7,2004,False
康居小区 , 2室2厅 , 67.82平米 ,金润,8184.0,55.5,6,2005,True
富士庄园 , 3室2厅 , 132.45平米 ,美域盛景,13213.0,175.0,11,2006,False
奥林园 , 2室2厅 , 76.9平米 ,美域盛景,13655.0,105.0,6,2005,False
绿波小区 , 2室1厅 , 83.16平米 ,绿波,12627.0,105.0,7,1998,False
金州东山路小区 , 2室1厅 , 31.24平米 ,金纺,7043.0,22.0,5,1999,True
泡崖六区 , 10室0厅 , 152.87平米 ,泡崖市场,14065.0,215.0,5,2004,False
宏意小区 , 2室1厅 , 65.34平米 ,金华,7806.0,51.0,7,2009,False
恒德橄榄季 , 2室2厅 , 97.09平米 ,第五郡,19570.0,190.0,11,2009,True
锦虹北园 , 2室2厅 , 99.33平米 ,锦绣,9343.0,92.8,6,1998,False
新希望花园 , 3室2厅 , 172.87平米 ,和平广场,18512.0,320.0,7,2003,True
东城天下 , 1室1厅 , 57.48平米 ,东城,5011.0,28.8,23,2005,False
桃山小区 , 2室2厅 , 86.14平米 ,孙家沟,8591.0,74.0,7,1998,False
锦泉源B5区 , 2室2厅 , 83平米 ,锦泉源,9639.0,80.0,6,2002,False
古城丁区 , 2室1厅 , 69.5平米 ,古城汇金,7195.0,50.0,6,1997,False
金地檀溪 , 3室1厅 , 117.46平米 ,泉水龙畔金泉,12345.0,145.0,33,2016,False
华润置地广场一期 , 3室1厅 , 116平米 ,华南,19828.0,230.0,33,2013,True
海昌华城 , 3室2厅 , 137.75平米 ,武昌街,15608.0,215.0,5,1997,False
裕民新苑 , 2室1厅 , 64平米 ,东城,8125.0,52.0,6,2006,False
碧涛北园 , 2室2厅 , 84平米 ,虎滩,14048.0,118.0,7,1997,False
中海英伦观邸 , 2室2厅 , 97.19平米 ,绿波,21608.0,210.0,11,2009,False
碧涛北园 , 2室1厅 , 71平米 ,虎滩,11409.0,81.0,7,1997,False
远洋时代城三期 , 2室2厅 , 85.28平米 ,高城山,8537.0,72.8,24,2012,False
泉水家年华 , 2室1厅 , 91.49平米 ,美域盛景,9455.0,86.5,28,2009,False
晶品枫林 , 3室2厅 , 128.2平米 ,华东,11701.0,150.0,11,2008,False
红星国际广场 , 2室1厅 , 86.5平米 ,华南,13064.0,113.0,28,2014,True
古城甲区 , 3室1厅 , 91.1平米 ,古城汇金,7136.0,65.0,5,1997,True
金润小区B区 , 2室1厅 , 44.6平米 ,金润,7960.0,35.5,7,2010,True
前程街 , 2室1厅 , 80.36平米 ,马栏,11449.0,92.0,7,2000,True
新船巷 , 3室1厅 , 106.91平米 ,新起屯,8045.0,86.0,7,1999,False
大华锦绣华城二期 , 3室2厅 , 100.88平米 ,庙岭,25575.0,258.0,31,2013,False
东城天下 , 1室1厅 , 57.48平米 ,东城,5011.0,28.8,23,2005,False
桃山小区 , 2室2厅 , 86.14平米 ,孙家沟,8591.0,74.0,7,1998,False
锦虹北园 , 2室2厅 , 99.33平米 ,锦绣,9343.0,92.8,6,1998,False
新希望花园 , 3室2厅 , 172.87平米 ,和平广场,18512.0,320.0,7,2003,True
七迎路 , 2室1厅 , 63.83平米 ,山东路,9792.0,62.5,6,1995,True
华东人家 , 2室1厅 , 86.56平米 ,华东,14210.0,123.0,11,2007,True
桃花源小区 , 3室2厅 , 119.44平米 ,八一路,9461.0,113.0,7,1999,False
府佳名都 , 3室2厅 , 127.3平米 ,促进路,14769.0,188.0,7,2002,False
泡崖美林园 , 2室1厅 , 88平米 ,美林园,11682.0,102.8,7,2003,False
水木清华 , 2室2厅 , 66.31平米 ,溪之谷,10255.0,68.0,6,2009,False
润泽园 , 2室2厅 , 78.21平米 ,美域盛景,14705.0,115.0,18,2012,False
富士庄园 , 3室2厅 , 132.45平米 ,美域盛景,13213.0,175.0,11,2006,False
奥林园 , 2室2厅 , 76.9平米 ,美域盛景,13655.0,105.0,6,2005,False
绿波小区 , 2室1厅 , 83.16平米 ,绿波,12627.0,105.0,7,1998,False
骏腾名苑 , 2室2厅 , 102平米 ,美域盛景,13040.0,133.0,10,2008,False
华东人家 , 2室1厅 , 86.56平米 ,华东,14210.0,123.0,11,2007,True
湾里东 , 2室1厅 , 88.91平米 ,金湾新城,7649.0,68.0,6,2007,False
星海公园 , 2室1厅 , 61.73平米 ,黑石礁,9396.0,58.0,7,1990,True
格林小镇 , 2室1厅 , 68.17平米 ,东山,8069.0,55.0,7,2003,False
桃花源小区 , 3室2厅 , 119.44平米 ,八一路,9461.0,113.0,7,1999,False
润泽园 , 2室2厅 , 78.21平米 ,美域盛景,14705.0,115.0,18,2012,False
金湾山城 , 2室1厅 , 75平米 ,金湾新城,6534.0,49.0,8,2015,False
兴达花园 , 3室2厅 , 90.19平米 ,西山水库,11643.0,105.0,6,2000,True
通海花园 , 3室1厅 , 153.5平米 ,孙家沟,18242.0,280.0,6,2002,True
新希望家园 , 2室1厅 , 66.5平米 ,城润,7294.0,48.5,28,2009,True
龙畔金泉四期 , 2室2厅 , 67.23平米 ,泉水龙畔金泉,10338.0,69.5,6,2005,True
锦泉源D3区 , 2室1厅 , 67.92平米 ,锦泉源,13178.0,89.5,5,2007,False
新希望家园 , 3室1厅 , 106.4平米 ,城润,7895.0,84.0,32,2009,False
青云林海 , 4室2厅 , 149平米 ,青云街,18457.0,275.0,6,2001,False
侯一小区 , 2室1厅 , 64.11平米 ,侯家沟,9359.0,60.0,7,1992,True
聚鑫小区一期 , 2室1厅 , 80.43平米 ,金纺,4949.0,39.8,7,2000,True
锦泉源B5区 , 2室1厅 , 91.49平米 ,锦泉源,10909.0,99.8,6,2002,False
七江路 , 1室1厅 , 44.4平米 ,山东路,10789.0,47.9,6,1995,False
锦云南园 , 2室0厅 , 57.37平米 ,锦绣,10808.0,62.0,7,1996,False
苍山路 , 2室1厅 , 55.6平米 ,山东路,8724.0,48.5,7,1989,True
亿达云集 , 4室2厅 , 160.17平米 ,武昌街,18106.0,290.0,35,2015,False
国民院子 , 4室1厅 , 119.75平米 ,第五郡,22965.0,275.0,5,2013,False
桃花源小区 , 4室3厅 , 148.01平米 ,八一路,8851.0,131.0,6,1999,False
锦云中园 , 2室1厅 , 84.05平米 ,锦绣,7734.0,65.0,7,1996,False
绿色新苑 , 3室2厅 , 110.37平米 ,安盛,9967.0,110.0,5,2001,True
帝柏湾 , 5室2厅 , 288.21平米 ,虎滩,18043.0,520.0,30,2007,False
泡崖四区 , 2室1厅 , 63.83平米 ,泡崖四区,11202.0,71.5,6,2002,False
颐和星海 , 4室2厅 , 142平米 ,黑石礁,20282.0,288.0,26,2013,True
第五郡五号地 , 3室2厅 , 136.33平米 ,第五郡,24060.0,328.0,5,2009,False
第五郡四号地 , 3室3厅 , 127.78平米 ,第五郡,24261.0,310.0,5,2010,False
世嘉星海 , 4室3厅 , 89平米 ,幸福e家,38203.0,340.0,11,2008,True
翠竹小区 , 3室2厅 , 132.89平米 ,红梅翠竹,6397.0,85.0,7,1996,False
幸福e家五期 , 3室2厅 , 93.53平米 ,幸福e家,47044.0,440.0,9,2008,True
万达华府二期 , 3室2厅 , 145.59平米 ,华府,25071.0,365.0,11,2007,True
万国宫馆二期 , 3室2厅 , 134.18平米 ,红梅翠竹,14161.0,190.0,30,2009,False
万达华府二期 , 2室2厅 , 110.93平米 ,华府,24520.0,272.0,7,2007,True
工人村 , 1室2厅 , 52.31平米 ,香炉礁,7800.0,40.8,7,1989,True
大华御庭 , 2室1厅 , 83.48平米 ,星海人家商圈,23958.0,200.0,18,2009,False
隽佳欣苑 , 2室2厅 , 90.38平米 ,机场,11618.0,105.0,13,2007,False
万科溪之谷 , 2室2厅 , 105.08平米 ,溪之谷,10469.0,110.0,27,2007,False
观山满庭芳 , 2室2厅 , 92.49平米 ,马栏,18381.0,170.0,5,2008,True
左岸经典 , 1室1厅 , 70.76平米 ,红梅翠竹,8409.0,59.5,32,2010,False
中冶蓝城E区 , 1室1厅 , 44.2平米 ,辛寨子,12444.0,55.0,8,2010,False
帝欧花园 , 2室1厅 , 79.53平米 ,绿波,14838.0,118.0,12,2005,False
安盛花园 , 2室1厅 , 96平米 ,安盛,6771.0,65.0,17,2003,True
铁路西站 , 1室0厅 , 33.3平米 ,华府,12913.0,43.0,7,1997,False
柳华街 , 1室1厅 , 35.4平米 ,春柳,9040.0,32.0,6,1985,True
新华同仁轩 , 2室1厅 , 37.37平米 ,阳光月秀,18732.0,70.0,8,2005,False
新希望家园 , 2室1厅 , 79.8平米 ,城润,8522.0,68.0,31,2009,True
美辰香醒 , 3室2厅 , 92.65平米 ,华东,14032.0,130.0,18,2012,False
警后大院（三八广场） , 2室2厅 , 102平米 ,三八北,13334.0,136.0,6,1993,True
海昌欣城 , 2室1厅 , 109平米 ,华乐,18349.0,200.0,29,2002,False
城市佳园 , 2室1厅 , 63.85平米 ,西安路,18481.0,118.0,11,2004,True
芙蓉人家 , 3室2厅 , 91平米 ,促进路,14836.0,135.0,6,2006,True
浪花街 , 3室1厅 , 90.75平米 ,黑石礁,10469.0,95.0,7,1991,True
美辰香醒 , 3室2厅 , 92.65平米 ,华东,14032.0,130.0,18,2012,False
金连福地 , 2室1厅 , 82.3平米 ,站前,7534.0,62.0,18,2010,False
亿锋现代城 , 1室1厅 , 47.81平米 ,安盛,8994.0,43.0,34,2006,True
海昌欣城 , 2室1厅 , 109平米 ,华乐,18349.0,200.0,29,2002,False
城市佳园 , 2室1厅 , 63.85平米 ,西安路,18481.0,118.0,11,2004,True
侯二小区 , 2室1厅 , 66.3平米 ,侯家沟,9623.0,63.8,7,1993,True
刘家桥 , 2室1厅 , 53.34平米 ,春柳,10780.0,57.5,7,1999,False
双兴财富长街 , 2室1厅 , 68.11平米 ,大菜市,12480.0,85.0,5,2004,True
泡崖美林园 , 2室1厅 , 69.33平米 ,美林园,10458.0,72.5,7,2003,False
自由向 , 1室1厅 , 47.93平米 ,红梅翠竹,10432.0,50.0,32,2011,False
翠南隆达院 , 2室1厅 , 83.7平米 ,红梅翠竹,8364.0,70.0,7,1998,False
新星绿城五期 , 2室1厅 , 48.05平米 ,辛寨子,10614.0,51.0,9,2009,False
良运花园 , 2室2厅 , 125.48平米 ,二七,15142.0,190.0,16,2001,True
彩虹园 , 2室1厅 , 60.59平米 ,马栏,9243.0,56.0,6,2000,True
交通大学 , 3室1厅 , 93.5平米 ,辽师,13904.0,130.0,7,1995,True
壹品星海一期 , 3室2厅 , 154.89平米 ,星海广场,19369.0,300.0,12,2005,True
和合美家 , 2室2厅 , 80.32平米 ,泡崖八区,13696.0,110.0,10,2010,False
民运巷 , 3室1厅 , 75.49平米 ,武昌街,9936.0,75.0,7,1996,False
幸福小区 , 3室1厅 , 91.2平米 ,辽师,10417.0,95.0,7,1998,True
银寰花园 , 3室1厅 , 110.92平米 ,华府,8926.0,99.0,26,1995,True
星海街 , 2室2厅 , 55.28平米 ,星海人家商圈,10854.0,60.0,7,1990,True
翠南管委会院 , 3室1厅 , 110.68平米 ,红梅翠竹,6144.0,68.0,7,1998,False
新辉小区 , 2室1厅 , 78平米 ,古城汇金,6795.0,53.0,7,2005,False
星海小区 , 3室1厅 , 116.35平米 ,黑石礁,10744.0,125.0,7,1996,True
34中 , 2室2厅 , 94.54平米 ,唐山街,29618.0,280.0,6,1996,True
万国宫馆一期 , 2室1厅 , 87.19平米 ,红梅翠竹,13190.0,115.0,32,2009,False
泡崖五区 , 2室1厅 , 68.28平米 ,泡崖市场,9520.0,65.0,6,1999,False
星海阳光 , 2室2厅 , 141.93平米 ,星海广场,19588.0,278.0,31,2004,True
西山逸林 , 3室1厅 , 129.5平米 ,万科假日,12973.0,168.0,11,2009,False
万科朗润园 , 3室2厅 , 90.41平米 ,魅力之城,14379.0,130.0,16,2015,False
亿锋广场一期 , 2室1厅 , 66.56平米 ,红梅翠竹,12771.0,85.0,32,2013,False
星海阳光 , 2室2厅 , 141.93平米 ,星海广场,19588.0,278.0,31,2004,True
府佳名都 , 3室2厅 , 112.82平米 ,促进路,14182.0,160.0,7,2003,False
芝麻街 , 3室1厅 , 120.84平米 ,万达,10345.0,125.0,28,2010,True
芙蓉人家 , 3室2厅 , 138.91平米 ,促进路,14254.0,198.0,6,2010,True
柳馨家园 , 3室2厅 , 126.38平米 ,侯家沟,10129.0,128.0,7,2000,True
万科西山天街 , 3室1厅 , 95.01平米 ,溪之谷,14210.0,135.0,11,2014,False
锦云中园 , 2室1厅 , 66.96平米 ,锦绣,11351.0,76.0,7,1996,False
亿达世纪城 , 3室2厅 , 132.2平米 ,大纺,20878.0,276.0,12,2003,True
枫丹丽城 , 2室1厅 , 89.97平米 ,美域盛景,14116.0,127.0,18,2013,False
官厅公寓 , 3室2厅 , 162.43平米 ,红梅翠竹,16377.0,266.0,17,2005,False
招商兰溪谷 , 3室2厅 , 123.72平米 ,万达,25057.0,310.0,6,2016,True
万国宫馆一期 , 2室1厅 , 87.19平米 ,红梅翠竹,13190.0,115.0,32,2009,False
清都记忆 , 3室2厅 , 102.99平米 ,红梅翠竹,11652.0,120.0,30,2013,True
大连海湾城一期、二期 , 2室1厅 , 88平米 ,华润海中国,13182.0,116.0,33,2012,False
壹品天城 , 2室1厅 , 85.37平米 ,大纺,26591.0,227.0,18,2011,False
星海中龙园 , 3室2厅 , 119.11平米 ,星海人家商圈,16372.0,195.0,6,2004,False
软件园小区 , 2室2厅 , 79.92平米 ,软件园,12763.0,102.0,6,2000,False
侯一小区 , 3室1厅 , 88.43平米 ,侯家沟,9613.0,85.0,5,1993,True
八十中 , 2室1厅 , 66.56平米 ,大纺,14724.0,98.0,7,1994,False
第五郡一号地 , 3室2厅 , 130.15平米 ,第五郡,22282.0,290.0,9,2012,False
宏都筑景Ⅰ期 , 3室2厅 , 148.95平米 ,孙家沟,22021.0,328.0,24,2008,False
未来星城 , 3室1厅 , 102.96平米 ,马栏,12627.0,130.0,6,2002,True
青林美地 , 3室2厅 , 142.5平米 ,金三角,17264.0,246.0,6,2003,False
众益阳光海岸 , 3室2厅 , 143.6平米 ,海富,10237.0,147.0,34,2005,False
华润海中国六期 , 2室1厅 , 85平米 ,华润海中国,13883.0,118.0,34,2016,False
侯一小区 , 3室1厅 , 88.43平米 ,侯家沟,9613.0,85.0,5,1993,True
软件园小区 , 2室2厅 , 79.92平米 ,软件园,12763.0,102.0,6,2000,False
新柳街 , 2室1厅 , 50.62平米 ,二七,13829.0,70.0,7,2000,True
艾维尼小城 , 1室1厅 , 53.11平米 ,辛寨子,13557.0,72.0,10,2010,False
湾里南小区 , 2室1厅 , 78.74平米 ,金湾新城,8256.0,65.0,15,2011,False
桃花源小区 , 2室1厅 , 77.84平米 ,八一路,9507.0,74.0,6,1999,False
21中学中山南苑 , 3室2厅 , 176.18平米 ,中山公园,19015.0,335.0,12,2002,True
景润一期 , 2室1厅 , 44.68平米 ,北京公园,10296.0,46.0,7,2000,True
金信陶然居 , 3室2厅 , 93平米 ,桃园,10000.0,93.0,5,2007,True
北昌平小区 , 2室1厅 , 89.08平米 ,西安路,12349.0,110.0,5,1994,True
华夏金城 , 3室2厅 , 126.9平米 ,古城汇金,9299.0,118.0,6,2008,False
健龙苑 , 2室2厅 , 91.54平米 ,南沙,25126.0,230.0,6,2000,False
马栏小学南 , 2室1厅 , 48.56平米 ,马栏,8650.0,42.0,6,1995,True
芙蓉人家 , 3室1厅 , 152平米 ,促进路,12172.0,185.0,5,2010,True
怡华园 , 3室2厅 , 114.06平米 ,山东路,13853.0,158.0,3,2002,True
恒达花园 , 3室2厅 , 110.4平米 ,金华,7428.0,82.0,7,2006,False
东方星海 , 2室1厅 , 90.83平米 ,星海广场,17396.0,158.0,30,2009,True
西关街 , 1室1厅 , 51.41平米 ,辽师,7742.0,39.8,7,1997,True
明秀山庄B区 , 3室2厅 , 98.26平米 ,秀月,30532.0,300.0,32,2008,False
西关街 , 3室1厅 , 77.36平米 ,辽师,9178.0,71.0,7,2000,True
